,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods,Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
38999,2061,ATAMI SUSHI BAR & GRILL,1662 LOMBARD St,San Francisco,CA,94123,37.800788,-122.428894,"{'longitude': '-122.428894', 'latitude': '37.800788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155611958.0,2061_20190430,2019-04-30T00:00:00.000,89.0,Routine - Unscheduled,2061_20190430_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,17.0,9.0,1.0,13.0,57.0,13.0
39008,69110,Chez Maman,401 Gough St,San Francisco,CA,94102,37.776889,-122.423039,"{'longitude': '-122.423039', 'latitude': '37.776889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155908177.0,69110_20161011,2016-10-11T00:00:00.000,88.0,Routine - Unscheduled,69110_20161011_103154,Unclean or degraded floors walls or ceilings,Low Risk,10.0,9.0,11.0,7.0,28852.0,9.0
39011,5025,PIZZA HUT,3349 MISSION St,San Francisco,CA,94110,37.743313,-122.421363,"{'longitude': '-122.421363', 'latitude': '37.743313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155472600.0,5025_20180405,2018-04-05T00:00:00.000,90.0,Routine - Unscheduled,5025_20180405_103129,Insufficient hot water or running water,Moderate Risk,2.0,7.0,7.0,2.0,28859.0,2.0
39018,3651,PANCHO VILLA,3071 16th St,San Francisco,CA,94103,37.764897,-122.421234,"{'longitude': '-122.421234', 'latitude': '37.764897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155868840.0,3651_20170622,2017-06-22T00:00:00.000,64.0,Routine - Unscheduled,3651_20170622_103105,Improper cooling methods,High Risk,19.0,4.0,7.0,8.0,28859.0,20.0
39020,71328,Fable,558 CASTRO St,San Francisco,CA,94114,37.759928,-122.434945,"{'longitude': '-122.434945', 'latitude': '37.759928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155552404.0,71328_20180619,2018-06-19T00:00:00.000,92.0,Routine - Unscheduled,71328_20180619_103133,Foods not protected from contamination,Moderate Risk,3.0,4.0,5.0,2.0,28862.0,5.0
39022,7493,MR. PICKLE'S SANDWICH SHOP,3380 20th St,San Francisco,CA,94110,37.758817,-122.416522,"{'longitude': '-122.416522', 'latitude': '37.758817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14150928956.0,7493_20181212,2018-12-12T00:00:00.000,94.0,Routine - Unscheduled,7493_20181212_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,19.0,4.0,7.0,2.0,28859.0,20.0
39029,7493,MR. PICKLE'S SANDWICH SHOP,3380 20th St,San Francisco,CA,94110,37.758817,-122.416522,"{'longitude': '-122.416522', 'latitude': '37.758817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14150928956.0,7493_20170517,2017-05-17T00:00:00.000,85.0,Routine - Unscheduled,7493_20170517_103142,Unclean nonfood contact surfaces,Low Risk,19.0,4.0,7.0,2.0,28859.0,20.0
39035,3070,FLOWER MARKET CAFE,698 BRANNAN St,San Francisco,CA,94107,37.775664,-122.399999,"{'longitude': '-122.399999', 'latitude': '37.775664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155497162.0,3070_20170725,2017-07-25T00:00:00.000,75.0,Routine - Unscheduled,3070_20170725_103144,Unapproved or unmaintained equipment or utensils,Low Risk,34.0,2.0,9.0,14.0,28856.0,34.0
39036,15279,Deli World,18 Ocean Ave.,San Francisco,CA,94112,37.724174,-122.435859,"{'longitude': '-122.435859', 'latitude': '37.724174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155333111.0,15279_20170925,2017-09-25T00:00:00.000,94.0,Routine - Unscheduled,15279_20170925_103144,Unapproved or unmaintained equipment or utensils,Low Risk,25.0,7.0,6.0,9.0,28861.0,28.0
39038,59002,Yummy Bakery & Restaurant,607 Jackson St,San Francisco,CA,94133,37.796152,-122.405255,"{'longitude': '-122.405255', 'latitude': '37.796152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155988388.0,59002_20180515,2018-05-15T00:00:00.000,92.0,Routine - Unscheduled,59002_20180515_103157,Food safety certificate or food handler card not available,Low Risk,4.0,1.0,10.0,3.0,28857.0,6.0
39066,5926,"SAN FRANCISCO SCHOOL, THE",300 GAVEN St,San Francisco,CA,94134,37.732518,-122.411648,"{'longitude': '-122.411648', 'latitude': '37.732518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155235065.0,5926_20170301,2017-03-01T00:00:00.000,93.0,Routine - Unscheduled,5926_20170301_103105,Improper cooling methods,High Risk,28.0,3.0,7.0,9.0,309.0,25.0
39071,1219,PAZZO,2 HENRY ADAMS St,San Francisco,CA,94103,37.769287,-122.403974,"{'longitude': '-122.403974', 'latitude': '37.769287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155556315.0,1219_20190403,2019-04-03T00:00:00.000,85.0,Routine - Unscheduled,1219_20190403_103120,Moderate risk food holding temperature,Moderate Risk,20.0,2.0,8.0,8.0,28853.0,4.0
39078,1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,San Francisco,CA,94118,37.780834,-122.46659,"{'longitude': '-122.46659', 'latitude': '37.780834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155755175.0,1203_20180802,2018-08-02T00:00:00.000,77.0,Routine - Unscheduled,1203_20180802_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,11.0,6.0,2.0,11.0,54.0,11.0
39080,1243,JAVA SUPREME,0703 GUERRERO St,San Francisco,CA,94110,37.759934,-122.423553,"{'longitude': '-122.423553', 'latitude': '37.759934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155201832.0,1243_20171012,2017-10-12T00:00:00.000,87.0,Routine - Unscheduled,1243_20171012_103142,Unclean nonfood contact surfaces,Low Risk,19.0,4.0,5.0,2.0,28859.0,20.0
39105,64154,"Yummy Dim Sum & Fast Food, LLC",930 Stockton St,San Francisco,CA,94108,37.794457,-122.407896,"{'longitude': '-122.407896', 'latitude': '37.794457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155982783.0,64154_20160927,2016-09-27T00:00:00.000,81.0,Routine - Unscheduled,64154_20160927_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4.0,1.0,10.0,3.0,28857.0,6.0
39107,59872,KAMEKYO,943 COLE St,San Francisco,CA,94117,37.765164,-122.449874,"{'longitude': '-122.449874', 'latitude': '37.765164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155758428.0,59872_20190507,2019-05-07T00:00:00.000,87.0,Routine - Unscheduled,59872_20190507_103109,Unclean or unsanitary food contact surfaces,High Risk,9.0,5.0,11.0,15.0,29492.0,3.0
39109,1949,PLUTO'S,627 IRVING St,San Francisco,CA,94122,37.764083,-122.46471,"{'longitude': '-122.46471', 'latitude': '37.764083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155758867.0,1949_20190312,2019-03-12T00:00:00.000,87.0,Routine - Unscheduled,1949_20190312_103103,High risk food holding temperature,High Risk,12.0,8.0,11.0,1.0,56.0,14.0
39111,5855,SOTA (SCHOOL OF THE ARTS),555 Portola Dr,San Francisco,CA,94131,37.745674,-122.45085,"{'longitude': '-122.45085', 'latitude': '37.745674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155695700.0,5855_20170428,2017-04-28T00:00:00.000,90.0,Routine - Unscheduled,5855_20170428_103142,Unclean nonfood contact surfaces,Low Risk,7.0,7.0,5.0,2.0,63.0,10.0
39113,1366,CAFE LA TAZA,2475A MISSION,San Francisco,CA,94110,37.757436,-122.41888,"{'longitude': '-122.41888', 'latitude': '37.757436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155827715.0,1366_20170725,2017-07-25T00:00:00.000,74.0,Routine - Unscheduled,1366_20170725_103133,Foods not protected from contamination,Moderate Risk,19.0,4.0,7.0,2.0,28859.0,20.0
39119,10332,Harvest Urban Market,191 08th St,San Francisco,CA,94103,37.776384,-122.411684,"{'longitude': '-122.411684', 'latitude': '37.776384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155620805.0,10332_20181127,2018-11-27T00:00:00.000,75.0,Routine - Unscheduled,10332_20181127_103144,Unapproved or unmaintained equipment or utensils,Low Risk,34.0,2.0,9.0,8.0,28853.0,34.0
39126,4804,SUBWAY #31419,2599 SAN BRUNO Ave,San Francisco,CA,94134,37.728933,-122.40413,"{'longitude': '-122.40413', 'latitude': '37.728933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14150540880.0,4804_20171120,2017-11-20T00:00:00.000,90.0,Routine - Unscheduled,4804_20171120_103131,Moderate risk vermin infestation,Moderate Risk,28.0,3.0,7.0,10.0,309.0,25.0
39127,7643,PACIFIC SUPER MARKET,2900 ALEMANY Blvd,San Francisco,CA,94112,37.712148,-122.452076,"{'longitude': '-122.452076', 'latitude': '37.712148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155331628.0,7643_20180416,2018-04-16T00:00:00.000,78.0,Routine - Unscheduled,7643_20180416_103120,Moderate risk food holding temperature,Moderate Risk,25.0,7.0,6.0,9.0,28861.0,28.0
39132,5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE Ave,San Francisco,CA,94124,37.732408,-122.386391,"{'longitude': '-122.386391', 'latitude': '37.732408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155331540.0,5852_20160906,2016-09-06T00:00:00.000,96.0,Routine - Unscheduled,5852_20160906_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,1.0,3.0,8.0,10.0,58.0,1.0
39143,62051,Parada 22,1805 HAIGHT St,San Francisco,CA,94117,37.769303,-122.451961,"{'longitude': '-122.451961', 'latitude': '37.769303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155904077.0,62051_20190509,2019-05-09T00:00:00.000,88.0,Routine - Unscheduled,62051_20190509_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,9.0,5.0,11.0,15.0,29492.0,3.0
39147,5025,PIZZA HUT,3349 MISSION St,San Francisco,CA,94110,37.743313,-122.421363,"{'longitude': '-122.421363', 'latitude': '37.743313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155472600.0,5025_20190411,2019-04-11T00:00:00.000,90.0,Routine - Unscheduled,5025_20190411_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,2.0,7.0,7.0,2.0,28859.0,2.0
39159,4509,AFC SUSHI @ SAFEWAY 1507,2020 MARKET St,San Francisco,CA,94114,37.768743,-122.427549,"{'longitude': '-122.427549', 'latitude': '37.768743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155867660.0,4509_20180504,2018-05-04T00:00:00.000,92.0,Routine - Unscheduled,4509_20180504_103133,Foods not protected from contamination,Moderate Risk,3.0,4.0,5.0,7.0,28862.0,5.0
39162,1262,NORTH BEACH PIZZA,800 STANYAN St,San Francisco,CA,94117,37.767286,-122.453075,"{'longitude': '-122.453075', 'latitude': '37.767286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155752300.0,1262_20171215,2017-12-15T00:00:00.000,90.0,Routine - Unscheduled,1262_20171215_103120,Moderate risk food holding temperature,Moderate Risk,9.0,5.0,11.0,15.0,29492.0,3.0
39177,4978,Angel's Market,1649 Castro St,San Francisco,CA,94114,37.748214,-122.433746,"{'longitude': '-122.433746', 'latitude': '37.748214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155648309.0,4978_20171010,2017-10-10T00:00:00.000,70.0,Routine - Unscheduled,4978_20171010_103114,High risk vermin infestation,High Risk,22.0,4.0,5.0,2.0,28862.0,22.0
39178,4787,TONY BALONEY'S,1098 HOWARD St,San Francisco,CA,94103,37.778033,-122.40943,"{'longitude': '-122.40943', 'latitude': '37.778033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155861514.0,4787_20190426,2019-04-26T00:00:00.000,82.0,Routine - Unscheduled,4787_20190426_103102,Unclean hands or improper use of gloves,High Risk,34.0,2.0,9.0,8.0,28853.0,34.0
39181,1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"{'longitude': '-122.426856', 'latitude': '37.745974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155641166.0,1641_20160812,2016-08-12T00:00:00.000,84.0,Routine - Unscheduled,1641_20160812_103154,Unclean or degraded floors walls or ceilings,Low Risk,22.0,7.0,5.0,2.0,63.0,22.0
39204,2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,"{'longitude': '-122.419475', 'latitude': '37.762527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155864138.0,2649_20190403,2019-04-03T00:00:00.000,75.0,Routine - Unscheduled,2649_20190403_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,4.0,7.0,8.0,28859.0,20.0
39205,2739,ROSE'S CAFE,2298 Union St,San Francisco,CA,94123,37.796927,-122.436974,"{'longitude': '-122.436974', 'latitude': '37.796927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155955596.0,2739_20171114,2017-11-14T00:00:00.000,90.0,Routine - Unscheduled,2739_20171114_103133,Foods not protected from contamination,Moderate Risk,17.0,9.0,1.0,13.0,57.0,13.0
39216,69172,Victoria Pastry Co.,700 Filbert St,San Francisco,CA,94133,37.8012,-122.411191,"{'longitude': '-122.411191', 'latitude': '37.8012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155981655.0,69172_20171120,2017-11-20T00:00:00.000,94.0,Routine - Unscheduled,69172_20171120_103131,Moderate risk vermin infestation,Moderate Risk,23.0,1.0,10.0,3.0,308.0,23.0
39219,1724,CAFE MUMS,1800 SUTTER St,San Francisco,CA,94115,37.786498,-122.430283,"{'longitude': '-122.430283', 'latitude': '37.786498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155936986.0,1724_20180507,2018-05-07T00:00:00.000,77.0,Routine - Unscheduled,1724_20180507_103154,Unclean or degraded floors walls or ceilings,Low Risk,27.0,9.0,11.0,13.0,29490.0,30.0
39231,19057,Moscone Center West -  2nd Flr. Pantry,800 Howard St 2nd Floor,San Francisco,CA,94103,37.783257,-122.402816,"{'longitude': '-122.402816', 'latitude': '37.783257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155974040.0,19057_20161130,2016-11-30T00:00:00.000,96.0,Routine - Unscheduled,19057_20161130_103131,Moderate risk vermin infestation,Moderate Risk,34.0,2.0,9.0,12.0,28853.0,34.0
39237,19170,Vino Rosso,629 Cortland Ave,San Francisco,CA,94110,37.739041,-122.415636,"{'longitude': '-122.415636', 'latitude': '37.739041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155641278.0,19170_20171004,2017-10-04T00:00:00.000,98.0,Routine - Unscheduled,19170_20171004_103147,Inadequate ventilation or lighting,Low Risk,2.0,7.0,7.0,2.0,28859.0,2.0
39259,1296,TAQUERIA EL BUEN SABOR,699 VALENCIA St,San Francisco,CA,94112,37.761743,-122.421492,"{'longitude': '-122.421492', 'latitude': '37.761743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155588745.0,1296_20181025,2018-10-25T00:00:00.000,81.0,Routine - Unscheduled,1296_20181025_103105,Improper cooling methods,High Risk,19.0,4.0,7.0,8.0,28859.0,20.0
39262,1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,San Francisco,CA,94118,37.780834,-122.46659,"{'longitude': '-122.46659', 'latitude': '37.780834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155755175.0,1203_20190403,2019-04-03T00:00:00.000,78.0,Routine - Unscheduled,1203_20190403_103133,Foods not protected from contamination,Moderate Risk,11.0,6.0,2.0,11.0,54.0,11.0
39265,3825,COVE CAFE,434 CASTRO St,San Francisco,CA,94114,37.761918,-122.435135,"{'longitude': '-122.435135', 'latitude': '37.761918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155620462.0,3825_20190307,2019-03-07T00:00:00.000,92.0,Routine - Unscheduled,3825_20190307_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.0,4.0,5.0,15.0,28862.0,5.0
39271,2454,San Jalisco,901 South Van Ness Ave,San Francisco,CA,94110,37.758634,-122.416866,"{'longitude': '-122.416866', 'latitude': '37.758634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155648383.0,2454_20160519,2016-05-19T00:00:00.000,83.0,Routine - Unscheduled,2454_20160519_103105,Improper cooling methods,High Risk,19.0,4.0,7.0,2.0,28859.0,20.0
39285,1021,LA SANTANECA DE LA MISSION,2815 MISSION St,San Francisco,CA,94110,37.751885,-122.418406,"{'longitude': '-122.418406', 'latitude': '37.751885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155282131.0,1021_20190402,2019-04-02T00:00:00.000,82.0,Routine - Unscheduled,1021_20190402_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19.0,4.0,7.0,2.0,28859.0,20.0
39286,5196,San Francisco Campus for Jewish Living,302 SILVER Ave,San Francisco,CA,94112,37.728659,-122.431174,"{'longitude': '-122.431174', 'latitude': '37.728659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155401568.0,5196_20170918,2017-09-18T00:00:00.000,89.0,Routine - Unscheduled,5196_20170918_103120,Moderate risk food holding temperature,Moderate Risk,5.0,7.0,6.0,9.0,28861.0,7.0
39290,3850,Thai House Express On Castro,599 Castro,San Francisco,CA,94114,37.759404,-122.434836,"{'longitude': '-122.434836', 'latitude': '37.759404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155865000.0,3850_20180131,2018-01-31T00:00:00.000,87.0,Routine - Unscheduled,3850_20180131_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,3.0,4.0,5.0,2.0,28862.0,5.0
39291,4400,BOTTOM OF THE HILL,1233 17th St,San Francisco,CA,94107,37.765117,-122.396135,"{'longitude': '-122.396135', 'latitude': '37.765117', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14150204876.0,4400_20180711,2018-07-11T00:00:00.000,92.0,Routine - Unscheduled,4400_20180711_103131,Moderate risk vermin infestation,Moderate Risk,29.0,3.0,8.0,14.0,28856.0,26.0
39293,56,CAFE X + O,1799 Church St,San Francisco,CA,94131,37.742325,-122.426476,"{'longitude': '-122.426476', 'latitude': '37.742325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14155823535.0,56_20160802,2016-08-02T00:00:00.000,90.0,Routine - Unscheduled,56_20160802_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,22.0,7.0,5.0,2.0,63.0,22.0
