Year,EmployerType,EmployerName,DepartmentOrSubdivision,Position,ElectedOfficial,Judicial,OtherPositions,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages,DefinedBenefitPlanContribution,EmployeesRetirementCostCovered,DeferredCompensationPlan,HealthDentalVision,TotalRetirementAndHealthContribution,PensionFormula,EmployerURL,EmployerPopulation,LastUpdatedDate,EmployerCounty,SpecialDistrictActivities,IncludesUnfundedLiability,SpecialDistrictType
2021,City,San Diego,Information Technology,Deputy Director,False,False,,52125,191693,,149913,0,0,-3569,146344,19592,0,8854,21500,49946,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,71520,48405,539,25816,146280,19928,0,0,8883,28811,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,4772,6652,15032,146272,21715,0,0,17754,39469,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,97215,34598,5287,9141,146241,22059,0,0,17754,39813,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Senior Civil Engineer,False,False,,85238,103043,,100811,2400,0,42994,146205,2702,0,11402,18,14122,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Lifeguard III,False,False,,59280,71677,,68467,72503,5003,202,146175,15733,0,8945,13599,38277,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,60299,72779,,47969,87385,0,10742,146096,0,0,2594,15000,17594,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Prevention Inspector II,False,False,,67371,81453,,79025,45729,0,21282,146036,0,0,3041,7293,10334,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Information Technology,Program Manager,False,False,,52125,191693,,140135,0,0,5884,146019,0,0,12892,6943,19835,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,71643,47203,4142,22999,145987,16969,0,0,13310,30279,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Senior Civil Engineer,False,False,,85238,103043,,99894,815,2596,42680,145985,17036,0,8148,18,25202,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Department Of Finance,Financial Operations Manager,False,False,,28163,164466,,131692,0,8338,5942,145972,14426,0,8472,7236,30134,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Personnel,Equal Employment Investigations Manager,False,False,,21466,168522,,134431,0,8309,3197,145937,0,0,12703,11465,24168,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Deputy Director,False,False,,52125,191693,,137794,0,8304,-178,145920,20809,0,1461,15866,38136,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,97747,12448,10798,24913,145906,17469,0,0,17754,35223,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,33081,10,14042,145830,20478,0,0,17754,38232,3.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,81078,41357,0,23386,145821,17936,0,0,11341,29277,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103630,24175,3305,14679,145789,19925,0,0,17754,37679,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,40779,3138,3170,145784,17475,0,0,7822,25297,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,54385,70046,0,21331,145762,0,0,15937,7236,23173,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,68174,59190,420,17973,145757,20179,0,0,8260,28439,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Lifeguard Sergeant,False,False,,64917,78478,,77227,38937,0,29570,145734,17970,0,4179,7847,29996,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,11064,51,14780,145711,0,0,4276,17754,22030,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103630,23758,7191,11108,145687,22150,0,0,17754,39904,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,75851,13230,45347,11253,145681,0,0,2823,10629,13452,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,113387,2301,8187,21797,145672,23538,0,0,7131,30669,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Wastewater Pretreatment Inspector III,False,False,,80766,97885,,48754,0,0,96909,145663,0,0,12325,3913,16238,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,59229,64187,30,22214,145660,0,0,15204,5192,20396,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,58629,28020,105,58846,145600,20487,0,0,7699,28186,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,103412,7499,1524,33124,145559,22805,0,0,8389,31194,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103630,30622,6875,4422,145549,20609,0,0,17754,38363,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,68833,61812,474,14416,145535,0,0,15718,6887,22605,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,16718,3744,10969,114089,145520,0,0,3782,394,4176,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103645,15196,7191,19485,145517,0,0,3588,1707,5295,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,80034,52799,4336,8305,145474,17453,0,0,15000,32453,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Deputy City Attorney,False,False,,19760,226637,,149434,0,0,-3983,145451,0,0,13415,24100,37515,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,94367,35441,0,15597,145405,21333,0,0,16565,37898,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98676,28909,0,17773,145358,21751,0,0,8096,29847,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Senior Land Surveyor,False,False,,93746,113339,,110931,655,0,33758,145344,1139,0,12895,16000,30034,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,31508,441,14694,145340,18969,0,0,17754,36723,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,67058,50288,3954,24008,145308,18277,0,0,7139,25416,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Information Technology,Program Manager,False,False,,52125,191693,,141214,0,5335,-1300,145249,0,0,13403,17500,30903,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Senior Civil Engineer,False,False,,85238,103043,,95650,347,7741,41462,145200,16162,0,8076,18,24256,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Senior Civil Engineer,False,False,,85238,103043,,100853,478,0,43857,145188,14440,0,8029,18,22487,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Economic Development,Deputy Director,False,False,,52125,191693,,145517,15,0,-364,145168,0,0,12911,16732,29643,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,94116,18451,371,32228,145166,0,0,3642,0,3642,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Economic Development,Program Manager,False,False,,52125,191693,,131440,19,2483,11212,145154,0,0,12323,0,12323,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Prevention Inspector II,False,False,,67371,81453,,80349,44260,0,20521,145130,21889,0,0,20750,42639,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,54387,70957,0,19781,145125,0,0,15679,6943,22622,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,71395,64057,0,9667,145119,0,0,15853,20750,36603,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,68021,63923,0,13165,145109,0,0,15995,20750,36745,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Deputy City Attorney,False,False,,19760,226637,,139475,0,0,5617,145092,16275,0,4197,8446,28918,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Lifeguard III,False,False,,59280,71677,,68811,57624,1652,16982,145069,16163,0,8656,7726,32545,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,81102,32505,8,31452,145067,20831,0,0,20750,41581,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,82632,31624,1060,29744,145060,21435,0,0,7927,29362,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Senior Traffic Engineer,False,False,,85238,103043,,98171,0,7990,38888,145049,0,0,12282,3241,15523,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119834,454,69,24656,145013,24573,0,0,17461,42034,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,77399,51107,0,16501,145007,21301,0,0,6874,28175,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,79002,57401,0,8528,144931,19411,0,0,18115,37526,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Structural Engineering Associate,False,False,,73944,89294,,86155,20988,7566,30188,144897,0,0,13042,14848,27890,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,60299,72779,,53506,60007,3002,28369,144884,0,0,15998,15866,31864,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,57830,64779,0,22261,144870,0,0,15969,17297,33266,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,72898,9538,0,62424,144860,21414,0,0,193,21607,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Deputy Director,False,False,,52125,191693,,128893,0,8719,7245,144857,0,0,12660,5589,18249,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103645,8937,7191,25073,144846,19982,0,0,0,19982,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,77379,57636,0,9750,144765,17062,0,0,20508,37570,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,95607,7379,0,41726,144712,20621,0,0,3937,24558,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,59428,16603,0,68674,144705,20668,0,0,13329,33997,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98682,16351,6759,22858,144650,19783,0,0,0,19783,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,28166,34326,2045,80091,144628,18286,0,0,13584,31870,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,75773,57679,2482,8693,144627,18805,0,0,20750,39555,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Assistant Deputy Director,False,False,,52125,191693,,124463,0,7752,12411,144626,15583,0,7999,0,23582,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Senior Land Surveyor,False,False,,93746,113339,,110946,3104,0,30555,144605,18995,0,8749,22000,49744,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,70670,56788,559,16567,144584,16246,0,0,15856,32102,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Development Services,Assistant Deputy Director,False,False,,52125,191693,,134603,0,0,9977,144580,17892,0,8143,0,26035,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Emergency Medical Services,Fire Fighter II,False,False,,57429,69326,,68655,46034,0,29863,144552,20587,0,0,8474,29061,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,95583,19121,4264,25579,144547,15873,0,0,0,15873,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Assistant Deputy Director,False,False,,52125,191693,,92974,0,50371,1161,144506,0,0,8484,12424,20908,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter III,False,False,,60299,72779,,47336,69397,638,27123,144494,0,0,15781,15866,31647,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,63080,63148,0,18263,144491,0,0,15855,20750,36605,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Council District 2,Council Member,True,False,,135044,135044,,131256,0,0,13235,144491,0,0,12076,547,12623,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,101681,25496,8013,9300,144490,19281,0,0,17754,37035,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,97880,23640,4041,18912,144473,20149,0,0,5532,25681,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,809,0,23834,144459,23950,0,0,193,24143,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Water Systems District Manager,False,False,,83221,100048,,97932,27449,18027,996,144404,10468,0,8736,17476,36680,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,45276,83998,720,14403,144397,0,0,15809,15000,30809,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119834,4763,0,19797,144394,23170,0,0,12634,35804,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Economic Development,Assistant Deputy Director,False,False,,52125,191693,,137484,0,0,6896,144380,0,0,12648,5938,18586,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,85633,43533,4324,10889,144379,14882,0,0,56,14938,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103630,17893,3314,19522,144359,20126,0,0,272,20398,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103630,20827,0,19871,144328,19368,0,0,0,19368,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Engineering & Capital Projects,Associate Engineer - Civil,False,False,,73944,89294,,87402,12800,7030,37073,144305,1438,0,11229,18,12685,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,13650,7933,24003,144283,17479,0,0,0,17479,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Program Manager,False,False,,52125,191693,,135796,0,0,8463,144259,14516,0,8216,1514,24246,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,4678,270,40603,144248,24609,0,0,5589,30198,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Environmental Services,Deputy Director,False,False,,52125,191693,,142014,0,5580,-3367,144227,15856,0,8722,21500,46078,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Deputy Fire Chief,False,False,,52125,191693,,100019,15876,0,28264,144159,24192,0,0,0,24192,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,39289,75007,7058,22793,144147,0,0,15577,7293,22870,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Department Of Finance,Financial Operations Manager,False,False,,28163,164466,,135796,0,8338,0,144134,15772,0,8720,13773,38265,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,64751,69622,0,9758,144131,19649,0,0,20750,40399,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,55805,79698,121,8491,144115,14651,0,0,7293,21944,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,City Attorney,Deputy City Attorney,False,False,,19760,226637,,144397,0,0,-351,144046,0,0,13284,18061,31345,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98697,27263,0,17982,143942,18539,0,0,9450,27989,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Program Coordinator,False,False,,25522,153046,,143892,0,0,0,143892,13721,0,5179,15430,34330,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,909,8681,14478,143884,23039,0,0,17754,40793,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,61847,58100,762,23144,143853,15223,0,0,7300,22523,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Facilities Planning,Senior Civil Engineer,False,False,,85238,103043,,100859,0,0,42956,143815,0,0,12024,18,12042,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,29675,9841,0,104284,143800,21949,0,0,0,21949,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55-No COL Ben,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,81865,46043,31,15859,143798,20886,0,0,8124,29010,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,69137,57862,462,16329,143790,16020,0,0,20750,36770,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,119816,1690,0,22281,143787,25695,0,0,17754,43449,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103645,25790,237,14061,143733,9420,0,2016,13584,25020,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,103645,9591,7385,23062,143683,6749,0,2447,13894,23090,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,98682,22749,0,22235,143666,19609,0,0,7839,27448,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Lifeguard III,False,False,,59280,71677,,70534,59172,11241,2707,143654,0,0,11206,13599,24805,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Parks & Recreation,Deputy Director,False,False,,52125,191693,,140537,0,5580,-2476,143641,16334,0,5027,21500,42861,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Performance & Analytics,Program Manager,False,False,,52125,191693,,135796,0,8183,-360,143619,0,0,13246,17477,30723,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Dispatcher,False,False,,52707,63565,,58476,64324,185,20617,143602,0,0,12878,6986,19864,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,74712,41143,2586,25035,143476,0,0,15002,5192,20194,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98245,28586,878,15751,143460,18050,0,0,17754,35804,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Engineer,False,False,,67371,81453,,69158,69118,49,5120,143445,14657,0,0,20750,35407,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Transportation,Senior Civil Engineer,False,False,,85238,103043,,100158,865,0,42420,143443,15145,0,1321,4,16470,1.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Detective,False,False,,87256,105435,,101618,4946,24162,12716,143442,0,0,3626,16962,20588,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Public Utilities,Assistant Deputy Director,False,False,,52125,191693,,133970,0,0,9455,143425,15258,0,8038,547,23843,2.5% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,96811,26138,1383,19029,143361,19551,0,0,7293,26844,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Fighter II,False,False,,57429,69326,,56585,63950,870,21930,143335,0,0,15428,6448,21876,N/A,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,114413,11268,7961,9685,143327,21316,0,0,17754,39070,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Fire-Rescue,Fire Captain,False,False,,77626,93954,,77619,44247,0,21447,143313,18275,0,0,7322,25597,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,98713,35174,718,8611,143216,20216,0,0,17754,37970,3.0% @ 50,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Sergeant,False,False,,100838,121909,,111341,11101,0,20754,143196,22668,0,0,17372,40040,3.0% @ 55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
2021,City,San Diego,Police,Police Officer II,False,False,,83096,100422,,92284,37619,852,12432,143187,16877,0,0,12462,29339,2.5@50;2.6@51;2.7@52;2.8@53;2.9@54;3@55,www.sandiego.gov,1374790,06/28/2022,San Diego,,False,
